HITId,rater,AssignmentId,WorkerId,Input.query,Input.baselineQuery,Input.nlQuery,Input.resultSet,plausibility,typicality,human_like_quality,complexity
3OPLMF3EVI1C7FUNGS3SCH83IM5LN6,B,3ZOTGHDK5WPJGXNIRJ58RCHSSSSSOU,A347BOTXCPJGI7,"SELECT p.""person_id"", y.""year_id"", y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
WHERE p.""person_id"" BETWEEN '9507136' AND '9508071' AND y.""year_id"" > '281';","Form the intersection that contains the corresponding entries of the tables person and year. Return the columns person_id, year_id and year. Only return the data for which person_id is is between 9507136 and 9508071, year_id is greater than '281' is true.   ","Find the person-ids, the year-ids, and the years for all persons where the person-id is between 9507136 and 9508071, and the year-id is larger than '281'.","[{'person_id': 9507192, 'year_id': 427, 'year': 1915}, {'person_id': 9507218, 'year_id': 443, 'year': 1999}, {'person_id': 9507638, 'year_id': 540, 'year': 1979}, {'person_id': 9507786, 'year_id': 507, 'year': 2002}, {'person_id': 9507954, 'year_id': 436, 'year': 1970}]",2.0,2.0,1.0,9
3OPLMF3EVI1C7FUNGS3SCH83IM5LN6,C,3U8YCDAGX3UM00GMXUES6B69C1R0QN,A3FBGZWHXK1848,"SELECT p.""person_id"", y.""year_id"", y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
WHERE p.""person_id"" BETWEEN '9507136' AND '9508071' AND y.""year_id"" > '281';","Form the intersection that contains the corresponding entries of the tables person and year. Return the columns person_id, year_id and year. Only return the data for which person_id is is between 9507136 and 9508071, year_id is greater than '281' is true.   ","Find the person-ids, the year-ids, and the years for all persons where the person-id is between 9507136 and 9508071, and the year-id is larger than '281'.","[{'person_id': 9507192, 'year_id': 427, 'year': 1915}, {'person_id': 9507218, 'year_id': 443, 'year': 1999}, {'person_id': 9507638, 'year_id': 540, 'year': 1979}, {'person_id': 9507786, 'year_id': 507, 'year': 2002}, {'person_id': 9507954, 'year_id': 436, 'year': 1970}]",0.0,1.0,1.0,4
3BAKUKE4AUQKW6IBGP2Q1M4ZLDPR1U,A,3TMSXRD2XKERRMXQ5MHYC5755UEW1Q,A1PLM8T6NTV94V,"SELECT y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""format"" as f
ON t.""format_id"" = f.""format_id""
WHERE p.""person_id"" BETWEEN '9507827' AND '9508419' OR t.""vote_amount"" IS NULL AND t.""format_id"" <= '2';","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and format. Return the column year. Only return the data for which person_id is is between 9507827 and 9508419, vote_amount undefined, format_id is smaller or equal than '2' is true.   ","Find the years for all persons and the titles they were involved with - the person-id is between 9507827 and 9508419, the number of votes is undefined, and the format-id is smaller than or the same as '2'.","[{'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}]",1.0,2.0,0.0,6
3BAKUKE4AUQKW6IBGP2Q1M4ZLDPR1U,B,3TVRFO09GYTJ6T6K81V3Y3UQC2PLXE,A2825I2XO6KZEP,"SELECT y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""format"" as f
ON t.""format_id"" = f.""format_id""
WHERE p.""person_id"" BETWEEN '9507827' AND '9508419' OR t.""vote_amount"" IS NULL AND t.""format_id"" <= '2';","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and format. Return the column year. Only return the data for which person_id is is between 9507827 and 9508419, vote_amount undefined, format_id is smaller or equal than '2' is true.   ","Find the years for all persons and the titles they were involved with - the person-id is between 9507827 and 9508419, the number of votes is undefined, and the format-id is smaller than or the same as '2'.","[{'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}]",1.0,1.0,0.0,1
3BAKUKE4AUQKW6IBGP2Q1M4ZLDPR1U,C,3KMS4QQVKG4RM1XHN7DGDWH4JXOFKE,AENVAI9BDIXSS,"SELECT y.""year""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""format"" as f
ON t.""format_id"" = f.""format_id""
WHERE p.""person_id"" BETWEEN '9507827' AND '9508419' OR t.""vote_amount"" IS NULL AND t.""format_id"" <= '2';","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and format. Return the column year. Only return the data for which person_id is is between 9507827 and 9508419, vote_amount undefined, format_id is smaller or equal than '2' is true.   ","Find the years for all persons and the titles they were involved with - the person-id is between 9507827 and 9508419, the number of votes is undefined, and the format-id is smaller than or the same as '2'.","[{'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}, {'year': 2003}]",1.0,0.0,0.0,1
37VE3DA4Z7V8KAM0MHJLTUF2KGIBH0,A,31JLPPHS288FWG231447J49G0CTO3Y,A2QYY1FDYWQYLB,"SELECT t.""title_id"", t.""format_id"", t.""release_date_id"", pt.""person_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
WHERE t.""runtime_minutes"" IS NOT NULL
ORDER BY pt.""profession_id"" DESC;","Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession. Return the columns title_id, format_id, release_date_id and person_id. Only return the data for which runtime_minutes undefined is true.   Sort the result descending by profession_id.","Find the title-ids, the format-ids, the release year ids, and the person-ids for all titles in the runtime undefined. Sort the result by the profession-id in descending order.","[{'title_id': 76524, 'format_id': 7, 'release_date_id': 437, 'person_id': 5}, {'title_id': 79558, 'format_id': 7, 'release_date_id': 540, 'person_id': 5}, {'title_id': 83025, 'format_id': 7, 'release_date_id': 444, 'person_id': 5}, {'title_id': 2342127, 'format_id': 7, 'release_date_id': 89, 'person_id': 5}, {'title_id': 67804, 'format_id': 7, 'release_date_id': 454, 'person_id': 18}, {'title_id': 23149, 'format_id': 7, 'release_date_id': 258, 'person_id': 33}, {'title_id': 216179, 'format_id': 9, 'release_date_id': 461, 'person_id': 59}, {'title_id': 69406, 'format_id': 7, 'release_date_id': 420, 'person_id': 60}, {'title_id': 71438, 'format_id': 7, 'release_date_id': 314, 'person_id': 60}, {'title_id': 353137, 'format_id': 2, 'release_date_id': 357, 'person_id': 60}]",0.0,1.0,0.0,7
37VE3DA4Z7V8KAM0MHJLTUF2KGIBH0,B,3Z4AIRP3CKR6GM2GFRDKEOLCEWKX1K,A3BKCC1LZ2T7WL,"SELECT t.""title_id"", t.""format_id"", t.""release_date_id"", pt.""person_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
WHERE t.""runtime_minutes"" IS NOT NULL
ORDER BY pt.""profession_id"" DESC;","Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession. Return the columns title_id, format_id, release_date_id and person_id. Only return the data for which runtime_minutes undefined is true.   Sort the result descending by profession_id.","Find the title-ids, the format-ids, the release year ids, and the person-ids for all titles in the runtime undefined. Sort the result by the profession-id in descending order.","[{'title_id': 76524, 'format_id': 7, 'release_date_id': 437, 'person_id': 5}, {'title_id': 79558, 'format_id': 7, 'release_date_id': 540, 'person_id': 5}, {'title_id': 83025, 'format_id': 7, 'release_date_id': 444, 'person_id': 5}, {'title_id': 2342127, 'format_id': 7, 'release_date_id': 89, 'person_id': 5}, {'title_id': 67804, 'format_id': 7, 'release_date_id': 454, 'person_id': 18}, {'title_id': 23149, 'format_id': 7, 'release_date_id': 258, 'person_id': 33}, {'title_id': 216179, 'format_id': 9, 'release_date_id': 461, 'person_id': 59}, {'title_id': 69406, 'format_id': 7, 'release_date_id': 420, 'person_id': 60}, {'title_id': 71438, 'format_id': 7, 'release_date_id': 314, 'person_id': 60}, {'title_id': 353137, 'format_id': 2, 'release_date_id': 357, 'person_id': 60}]",-1.0,0.0,1.0,8
37VE3DA4Z7V8KAM0MHJLTUF2KGIBH0,C,3YW4XOSQK4ZEZI8LAM2XUHM8KE41UX,A3CFL2SZGWZL79,"SELECT t.""title_id"", t.""format_id"", t.""release_date_id"", pt.""person_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
WHERE t.""runtime_minutes"" IS NOT NULL
ORDER BY pt.""profession_id"" DESC;","Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession. Return the columns title_id, format_id, release_date_id and person_id. Only return the data for which runtime_minutes undefined is true.   Sort the result descending by profession_id.","Find the title-ids, the format-ids, the release year ids, and the person-ids for all titles in the runtime undefined. Sort the result by the profession-id in descending order.","[{'title_id': 76524, 'format_id': 7, 'release_date_id': 437, 'person_id': 5}, {'title_id': 79558, 'format_id': 7, 'release_date_id': 540, 'person_id': 5}, {'title_id': 83025, 'format_id': 7, 'release_date_id': 444, 'person_id': 5}, {'title_id': 2342127, 'format_id': 7, 'release_date_id': 89, 'person_id': 5}, {'title_id': 67804, 'format_id': 7, 'release_date_id': 454, 'person_id': 18}, {'title_id': 23149, 'format_id': 7, 'release_date_id': 258, 'person_id': 33}, {'title_id': 216179, 'format_id': 9, 'release_date_id': 461, 'person_id': 59}, {'title_id': 69406, 'format_id': 7, 'release_date_id': 420, 'person_id': 60}, {'title_id': 71438, 'format_id': 7, 'release_date_id': 314, 'person_id': 60}, {'title_id': 353137, 'format_id': 2, 'release_date_id': 357, 'person_id': 60}]",2.0,1.0,0.0,1
3F6045TU8Q2WHBPKQLHXP7MOD3799Y,A,3EF8EXOTTF95L2XRYNYJNFDX3Y5J1I,A2QYY1FDYWQYLB,"SELECT t.""title_id"", t.""is_adult"", pt.""title_id"", pr.""profession_id"", pp.""profession_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
INNER JOIN imdb2.""person_profession"" as pp
ON pr.""profession_id"" = pp.""profession_id""
INNER JOIN imdb2.""person"" as p
ON pp.""person_id"" = p.""person_id""
INNER JOIN imdb2.""name"" as n
ON p.""name_id"" = n.""name_id""
WHERE t.""title_name_id"" >= '3330875';","Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession and the intersection that contains the corresponding entries of the tables profession and person_profession and the intersection that contains the corresponding entries of the tables person_profession and person and the intersection that contains the corresponding entries of the tables person and name. Return the columns title_id, is_adult, title_id, profession_id and profession_id. Only return the data for which title_name_id is greater or equal than '3330875' is true.   ","Find the title-ids, whether the titles are rated adult or not, the title-ids, the profession-ids, and the profession-ids for all titles and the persons that were involved with them where the title-name-id is greater than or equal to '3330875'.","[{'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}]",0.0,1.0,0.0,8
3F6045TU8Q2WHBPKQLHXP7MOD3799Y,B,3MD9PLUKKWSYZO9KLWZ38GEQPXNNZF,A35TF71Q0XO0PH,"SELECT t.""title_id"", t.""is_adult"", pt.""title_id"", pr.""profession_id"", pp.""profession_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
INNER JOIN imdb2.""person_profession"" as pp
ON pr.""profession_id"" = pp.""profession_id""
INNER JOIN imdb2.""person"" as p
ON pp.""person_id"" = p.""person_id""
INNER JOIN imdb2.""name"" as n
ON p.""name_id"" = n.""name_id""
WHERE t.""title_name_id"" >= '3330875';","Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession and the intersection that contains the corresponding entries of the tables profession and person_profession and the intersection that contains the corresponding entries of the tables person_profession and person and the intersection that contains the corresponding entries of the tables person and name. Return the columns title_id, is_adult, title_id, profession_id and profession_id. Only return the data for which title_name_id is greater or equal than '3330875' is true.   ","Find the title-ids, whether the titles are rated adult or not, the title-ids, the profession-ids, and the profession-ids for all titles and the persons that were involved with them where the title-name-id is greater than or equal to '3330875'.","[{'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}]",1.0,1.0,0.0,8
3F6045TU8Q2WHBPKQLHXP7MOD3799Y,C,3L4D84MILD6GPDI50C14F2T4KN1HJF,AY44U8JH4BOA0,"SELECT t.""title_id"", t.""is_adult"", pt.""title_id"", pr.""profession_id"", pp.""profession_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
INNER JOIN imdb2.""person_profession"" as pp
ON pr.""profession_id"" = pp.""profession_id""
INNER JOIN imdb2.""person"" as p
ON pp.""person_id"" = p.""person_id""
INNER JOIN imdb2.""name"" as n
ON p.""name_id"" = n.""name_id""
WHERE t.""title_name_id"" >= '3330875';","Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession and the intersection that contains the corresponding entries of the tables profession and person_profession and the intersection that contains the corresponding entries of the tables person_profession and person and the intersection that contains the corresponding entries of the tables person and name. Return the columns title_id, is_adult, title_id, profession_id and profession_id. Only return the data for which title_name_id is greater or equal than '3330875' is true.   ","Find the title-ids, whether the titles are rated adult or not, the title-ids, the profession-ids, and the profession-ids for all titles and the persons that were involved with them where the title-name-id is greater than or equal to '3330875'.","[{'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}, {'title_id': 11439, 'is_adult': False, 'profession_id': 2}]",2.0,1.0,0.0,1
3XU9MCX6W1QRLR07ZT2465E4DJ3R2B,A,37XITHEISAN66TQ2MPWC62IFHCQCRT,A1Q77XJE9BMUSG,"SELECT t.""release_date_id"", pr.""profession_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
ORDER BY pt.""title_id"" DESC;",Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession. Return the columns release_date_id and profession_id.    Sort the result descending by title_id.,Find the release year IDs and the profession IDs for all titles and sort the result by the title ID in descending order.,"[{'release_date_id': 175, 'profession_id': 2}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 2}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 24}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 18}, {'release_date_id': 175, 'profession_id': 18}, {'release_date_id': 340, 'profession_id': 2}, {'release_date_id': 340, 'profession_id': 13}]",1.0,0.0,1.0,5
3XU9MCX6W1QRLR07ZT2465E4DJ3R2B,B,3GLB5JMZFB9PMVN26AXBR4MQ03RGD1,A3BKCC1LZ2T7WL,"SELECT t.""release_date_id"", pr.""profession_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
ORDER BY pt.""title_id"" DESC;",Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession. Return the columns release_date_id and profession_id.    Sort the result descending by title_id.,Find the release year IDs and the profession IDs for all titles and sort the result by the title ID in descending order.,"[{'release_date_id': 175, 'profession_id': 2}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 2}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 24}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 18}, {'release_date_id': 175, 'profession_id': 18}, {'release_date_id': 340, 'profession_id': 2}, {'release_date_id': 340, 'profession_id': 13}]",-1.0,1.0,1.0,7
3XU9MCX6W1QRLR07ZT2465E4DJ3R2B,C,3BF51CHDT9O9N7HJE4RYXXE8LEV0HR,AYWIHVPWX6P0L,"SELECT t.""release_date_id"", pr.""profession_id""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
ORDER BY pt.""title_id"" DESC;",Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession. Return the columns release_date_id and profession_id.    Sort the result descending by title_id.,Find the release year IDs and the profession IDs for all titles and sort the result by the title ID in descending order.,"[{'release_date_id': 175, 'profession_id': 2}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 2}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 24}, {'release_date_id': 175, 'profession_id': 12}, {'release_date_id': 175, 'profession_id': 18}, {'release_date_id': 175, 'profession_id': 18}, {'release_date_id': 340, 'profession_id': 2}, {'release_date_id': 340, 'profession_id': 13}]",2.0,2.0,0.0,10
3M67TQBQRU2AMUZPIRVXL2X8JLP9AD,A,36WLNQG78DOYNKTRMJGHWBDEK20BE8,A1WJUAJUSFUQYR,"SELECT t.""vote_amount"", y.""year""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
INNER JOIN imdb2.""person_profession"" as pp
ON pr.""profession_id"" = pp.""profession_id""
INNER JOIN imdb2.""person"" as p
ON pp.""person_id"" = p.""person_id""
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
WHERE y.""year"" <= '1854'
ORDER BY t.""title_id"" DESC;",Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession and the intersection that contains the corresponding entries of the tables profession and person_profession and the intersection that contains the corresponding entries of the tables person_profession and person and the intersection that contains the corresponding entries of the tables person and year. Return the columns vote_amount and year. Only return the data for which year is smaller or equal than '1854' is true.   Sort the result descending by title_id.,Find the number of votes and the years for all titles and the persons that were involved with them if the year is smaller than or equal to '1854'. Sort the result by the title-id in descending order.,"[{'vote_amount': None, 'year': 1852}, {'vote_amount': None, 'year': 1851}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1848}, {'vote_amount': None, 'year': 1844}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1853}, {'vote_amount': None, 'year': 1853}]",2.0,2.0,1.0,5
3M67TQBQRU2AMUZPIRVXL2X8JLP9AD,B,34S6N1K2Z9XMK3653XDHVH6WOC6LHL,A2URVRTNG8X24N,"SELECT t.""vote_amount"", y.""year""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
INNER JOIN imdb2.""person_profession"" as pp
ON pr.""profession_id"" = pp.""profession_id""
INNER JOIN imdb2.""person"" as p
ON pp.""person_id"" = p.""person_id""
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
WHERE y.""year"" <= '1854'
ORDER BY t.""title_id"" DESC;",Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession and the intersection that contains the corresponding entries of the tables profession and person_profession and the intersection that contains the corresponding entries of the tables person_profession and person and the intersection that contains the corresponding entries of the tables person and year. Return the columns vote_amount and year. Only return the data for which year is smaller or equal than '1854' is true.   Sort the result descending by title_id.,Find the number of votes and the years for all titles and the persons that were involved with them if the year is smaller than or equal to '1854'. Sort the result by the title-id in descending order.,"[{'vote_amount': None, 'year': 1852}, {'vote_amount': None, 'year': 1851}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1848}, {'vote_amount': None, 'year': 1844}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1853}, {'vote_amount': None, 'year': 1853}]",2.0,2.0,1.0,3
3M67TQBQRU2AMUZPIRVXL2X8JLP9AD,C,3PXX5PX6LBCVX7CF6EEV0SNNZN2BAD,A464O3OZLAMP7,"SELECT t.""vote_amount"", y.""year""
FROM imdb2.""title"" as t
INNER JOIN imdb2.""person_title"" as pt
ON t.""title_id"" = pt.""title_id""
INNER JOIN imdb2.""profession"" as pr
ON pt.""profession_id"" = pr.""profession_id""
INNER JOIN imdb2.""person_profession"" as pp
ON pr.""profession_id"" = pp.""profession_id""
INNER JOIN imdb2.""person"" as p
ON pp.""person_id"" = p.""person_id""
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
WHERE y.""year"" <= '1854'
ORDER BY t.""title_id"" DESC;",Form the intersection that contains the corresponding entries of the tables title and person_title and the intersection that contains the corresponding entries of the tables person_title and profession and the intersection that contains the corresponding entries of the tables profession and person_profession and the intersection that contains the corresponding entries of the tables person_profession and person and the intersection that contains the corresponding entries of the tables person and year. Return the columns vote_amount and year. Only return the data for which year is smaller or equal than '1854' is true.   Sort the result descending by title_id.,Find the number of votes and the years for all titles and the persons that were involved with them if the year is smaller than or equal to '1854'. Sort the result by the title-id in descending order.,"[{'vote_amount': None, 'year': 1852}, {'vote_amount': None, 'year': 1851}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1848}, {'vote_amount': None, 'year': 1844}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1854}, {'vote_amount': None, 'year': 1853}, {'vote_amount': None, 'year': 1853}]",2.0,1.0,0.0,3
3THR0FZ9627UP0UZH735R6888WALOL,A,3DZQRBDBSZTUU8UW8LLG39JHX1WS3Z,A9CXJ9J58XIOB,"SELECT t.""average_rating"", lo.""title_name_id"", lo.""localization_id""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
ORDER BY t.""average_rating"" DESC;","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and localization. Return the columns average_rating, title_name_id and localization_id.    Sort the result descending by average_rating.","Find the average ratings, the title name IDs, and the localization IDs for all persons and the titles they were involved with, and sort the result by the average rating in descending order.","[{'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}]",2.0,0.0,0.0,6
3THR0FZ9627UP0UZH735R6888WALOL,B,3B1NLC6UGDAYBSQSBJO6RY3FEMUPGO,AA4ZK11C8GV5R,"SELECT t.""average_rating"", lo.""title_name_id"", lo.""localization_id""
FROM imdb2.""person"" as p
INNER JOIN imdb2.""year"" as y
ON p.""birthyear_id"" = y.""year_id""
INNER JOIN imdb2.""title"" as t
ON y.""year_id"" = t.""release_date_id""
INNER JOIN imdb2.""localization"" as lo
ON t.""title_id"" = lo.""title_id""
ORDER BY t.""average_rating"" DESC;","Form the intersection that contains the corresponding entries of the tables person and year and the intersection that contains the corresponding entries of the tables year and title and the intersection that contains the corresponding entries of the tables title and localization. Return the columns average_rating, title_name_id and localization_id.    Sort the result descending by average_rating.","Find the average ratings, the title name IDs, and the localization IDs for all persons and the titles they were involved with, and sort the result by the average rating in descending order.","[{'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}, {'average_rating': None, 'title_name_id': 161264, 'localization_id': 3278039}]",1.0,-2.0,1.0,7
